"NCBI.ID","nuSSU","nuLSU","AbdA","Wg","LR","COI","EF1aF1","EF1aF2","ArgK","CAD","Top1","Ubx","Taxon","Genus","Tribe","Subfamily","Family"
"614023","KJ860172","KJ859984","KJ861259","KJ861872","KJ861444",NA,"KJ860601","KJ859796","KJ861053","KJ860818","KJ861660","KJ860389","Perissomyrmex snyderi","Perissomyrmex","Myrmecinini","Myrmicinae","Formicidae"
"443836",NA,"EU402031",NA,NA,NA,"EF610158",NA,NA,NA,NA,NA,NA,"Pristomyrmex bispinosus","Pristomyrmex","Myrmecinini","Myrmicinae","Formicidae"
"443837",NA,"EU490496",NA,NA,NA,"EU525210",NA,NA,NA,NA,NA,NA,"Pristomyrmex browni","Pristomyrmex","Myrmecinini","Myrmicinae","Formicidae"
"621526","KJ860185","KJ859997","KJ861272","KJ861885","KJ861457",NA,"KJ860614","KJ859809","KJ861070","KJ860835","KJ861677","KJ860406","Pristomyrmex orbiceps","Pristomyrmex","Myrmecinini","Myrmicinae","Formicidae"
"507543","KJ860186","KJ859998","KJ861273","KJ861886","KJ861458","EU342356","KJ860615","KJ859810","KJ861071","KJ860836","KJ861678","KJ860407","Pristomyrmex punctatus","Pristomyrmex","Myrmecinini","Myrmicinae","Formicidae"
"255792",NA,NA,NA,"EU204200",NA,NA,"EU204353","EU204594",NA,NA,NA,NA,"Pristomyrmex pungens","Pristomyrmex","Myrmecinini","Myrmicinae","Formicidae"
"507544",NA,NA,NA,NA,NA,"EU342353",NA,NA,NA,NA,NA,NA,"Pristomyrmex rigidus","Pristomyrmex","Myrmecinini","Myrmicinae","Formicidae"
"369178","DQ353411","DQ353616","DQ352893","DQ353014",NA,"DQ353389",NA,NA,NA,NA,NA,NA,"Myrmicaria brunnea","Myrmicaria","Myrmicariini","Myrmicinae","Formicidae"
"612895","KJ860157","KJ859969","KJ861244","KJ861857","KJ861429",NA,"KJ860586","KJ859781","KJ861034","KJ860799","KJ861641","KJ860370","Myrmicaria carinata","Myrmicaria","Myrmicariini","Myrmicinae","Formicidae"
"411768","EF012891","EF013019","EF013147","EF013727","EF013599",NA,"EF013298","EF013460","KJ861035","KJ860800","KJ861642","KJ860371","Myrmicaria exigua","Myrmicaria","Myrmicariini","Myrmicinae","Formicidae"
"411750","EF012865","EF012993","EF013121","EF013701","EF013573","FJ824417","EF013261","EF013423","KJ860979","KJ860739","KJ861581","KJ860310","Eutetramorium mocquerysi","Eutetramorium","Myrmicini","Myrmicinae","Formicidae"
"609720","FJ824196","FJ824286","FJ824333",NA,NA,"FJ824418",NA,NA,"FJ824386",NA,NA,NA,"Eutetramorium monticellii","Eutetramorium","Myrmicini","Myrmicinae","Formicidae"
"610398","KJ860113","KJ859925","KJ861201","KJ861813","KJ861386","FJ824422","KJ860542","KJ859738","KJ860984","KJ860744","KJ861586","KJ860315","Huberia brounii","Huberia","Myrmicini","Myrmicinae","Formicidae"
"610399","FJ824202","FJ824292",NA,NA,"FJ824467","FJ824424",NA,NA,"FJ824391",NA,NA,NA,"Huberia striata","Huberia","Myrmicini","Myrmicinae","Formicidae"
"1539544","KJ860125","KJ859937","KJ861212","KJ861825","KJ861397",NA,"KJ860554","KJ859749","KJ860996","KJ860757","KJ861599","KJ860328","Malagidris belti","Malagidris","Myrmicini","Myrmicinae","Formicidae"
"1539545","KJ860126","KJ859938","KJ861213","KJ861826","KJ861398",NA,"KJ860555","KJ859750","KJ860997","KJ860758","KJ861600","KJ860329","Malagidris jugum","Malagidris","Myrmicini","Myrmicinae","Formicidae"
"411760","EF012878","EF013006","EF013134","EF013714","EF013586",NA,"EF013281","EF013443","FJ939877","FJ939931","KJ523698","KJ523615","Manica bradleyi","Manica","Myrmicini","Myrmicinae","Formicidae"
"611804",NA,NA,NA,NA,NA,"KR889936",NA,NA,NA,NA,NA,NA,"Manica hunteri","Manica","Myrmicini","Myrmicinae","Formicidae"
"571755","FJ824223",NA,"FJ824366",NA,"FJ824490","FJ824445",NA,NA,"FJ824411",NA,NA,NA,"Manica invidia","Manica","Myrmicini","Myrmicinae","Formicidae"
"219785","KJ860127","KJ859939","KJ861214","KJ861827","KJ861399","FJ824446","KJ860556","KJ859751","KJ860998","KJ860759","KJ861601","KJ860330","Manica rubida","Manica","Myrmicini","Myrmicinae","Formicidae"
"571756",NA,"GQ255209",NA,NA,"GU109376","GQ255122",NA,NA,"GQ254932",NA,NA,NA,"Myrmica aimonissabaudiae","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571757",NA,"GQ255210",NA,NA,"GU109377","GQ255123",NA,NA,"GQ254933",NA,NA,NA,"Myrmica alaskensis","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"612776",NA,"GQ255272",NA,NA,"GU109443","GQ255187",NA,NA,"GQ254998",NA,NA,NA,"Myrmica aloba","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"195148","FJ824204","FJ824294","FJ824364","AY101371","GU109379","GQ255125",NA,NA,"GQ254935",NA,NA,NA,"Myrmica americana","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"612777",NA,"GQ255213",NA,NA,"GU109380","GQ255126",NA,NA,"GQ254936",NA,NA,NA,"Myrmica anatolica","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"297322","FJ824205","FJ824295","FJ824346",NA,"FJ824472","FJ824429",NA,NA,"FJ824393",NA,NA,NA,"Myrmica angulata","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571758",NA,"GQ255215",NA,NA,"GU109382","GQ255128",NA,NA,"GQ254938",NA,NA,NA,"Myrmica angulinodis","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571759","FJ824206","FJ824296","FJ824350",NA,"FJ824473","FJ824430",NA,NA,"FJ824394",NA,NA,NA,"Myrmica arisana","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571760",NA,NA,NA,NA,"GU109383","GQ255129",NA,NA,"GQ254939",NA,NA,NA,"Myrmica arnoldii","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"612778",NA,"GQ255216",NA,NA,"GU109384","GQ255130",NA,NA,"GQ254940",NA,NA,NA,"Myrmica bergi","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571761","FJ824207","FJ824297","FJ824365",NA,"FJ824474","FJ824431",NA,NA,"FJ824395",NA,NA,NA,"Myrmica brevispinosa","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571762",NA,"GQ255220",NA,NA,"GU109389","GQ255134",NA,NA,"GQ254944",NA,NA,NA,"Myrmica crassirugis","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571763",NA,"GQ255222",NA,NA,"GU109391","GQ255136",NA,NA,"GQ254946",NA,NA,NA,"Myrmica discontinua","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"612792",NA,NA,NA,NA,NA,"GQ255137",NA,NA,NA,NA,NA,NA,"Myrmica divergens","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571764",NA,"GQ255224",NA,NA,"GU109393","GQ255138",NA,NA,"GQ254948",NA,NA,NA,"Myrmica dshungarica","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571765",NA,"GQ255225",NA,NA,"GU109394","GQ255139",NA,NA,"GQ254949",NA,NA,NA,"Myrmica eidmanni","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571766","FJ824208","FJ824298","FJ824351",NA,"FJ824475","FJ824432",NA,NA,"FJ824396",NA,NA,NA,"Myrmica excelsa","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571767",NA,"GQ255226",NA,NA,"GU109397","GQ255142",NA,NA,"GQ254952",NA,NA,NA,"Myrmica forcipata","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571768","FJ824209","FJ824299","FJ824356",NA,"FJ824476","FJ824433",NA,NA,"FJ824397",NA,NA,NA,"Myrmica formosae","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571769",NA,"GQ255228",NA,NA,"GU109398","GQ255143",NA,NA,"GQ254945",NA,NA,NA,"Myrmica fracticornis","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"612799",NA,NA,NA,NA,NA,"GQ255145",NA,NA,NA,NA,NA,NA,"Myrmica georgica","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571770",NA,NA,NA,NA,NA,"FJ379160",NA,NA,NA,NA,NA,NA,"Myrmica hamulata","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"229912",NA,"GQ255231",NA,NA,"GU109401","GQ255146",NA,NA,"GQ254956",NA,NA,NA,"Myrmica hellenica","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"229913",NA,NA,NA,NA,"GU109463","GQ255207",NA,NA,"GQ254957",NA,NA,NA,"Myrmica hirsuta","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"369176","DQ353432","DQ353629","DQ352938",NA,"DQ353225","FJ824434",NA,"KP730147","FJ824398",NA,NA,NA,"Myrmica incompleta","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"612804",NA,NA,NA,NA,NA,"GQ255148",NA,NA,NA,NA,NA,NA,"Myrmica indica","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"525331","FJ824211","FJ824301","FJ824361",NA,"FJ824478","FJ824435",NA,NA,"FJ824399",NA,NA,NA,"Myrmica jessensis","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"229914",NA,"GQ255236",NA,NA,"GU109407","GQ255151",NA,NA,"GQ254962",NA,NA,NA,"Myrmica karavajevi","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571771",NA,"GQ255237",NA,NA,"GU109405","GQ255152",NA,NA,"GQ254963",NA,NA,NA,"Myrmica kasczenkoi","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571772",NA,"GQ255238",NA,NA,"GU109408","GQ255153",NA,NA,"GQ254964",NA,NA,NA,"Myrmica kirghisorum","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"283011","KJ860155","KJ859967","KJ861242","KJ861855","KJ861427","GQ255155","KJ860584","KJ859779","KJ861031","KJ860795","KJ861637","KJ860366","Myrmica kotokui","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571773",NA,"GQ255241",NA,NA,"GU109411","GQ255156",NA,NA,"GQ254967",NA,NA,NA,"Myrmica lacustris","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"612819",NA,NA,NA,NA,"KJ920613",NA,NA,"KJ920576",NA,NA,NA,NA,"Myrmica latifrons","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"612820",NA,NA,NA,NA,NA,"GQ255157",NA,NA,NA,NA,NA,NA,"Myrmica laurae","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571774","FJ824213","FJ824303","FJ824343",NA,"FJ824480","FJ824437",NA,NA,"FJ824401",NA,NA,NA,"Myrmica lobicornis","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571775",NA,"GQ255243",NA,NA,"GU109413","GQ255158",NA,NA,"GQ254969",NA,NA,NA,"Myrmica lobifrons","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"612822",NA,NA,NA,NA,NA,"GQ255159",NA,NA,NA,NA,NA,NA,"Myrmica lobulicornis","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571776",NA,"GQ255245",NA,NA,"GU109415","GQ255160",NA,NA,"GQ254971",NA,NA,NA,"Myrmica luteola","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"612828","FJ824214",NA,NA,NA,NA,"FJ824438",NA,NA,NA,NA,NA,NA,"Myrmica monticola","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571777","FJ824215","FJ824305","FJ824358",NA,"FJ824482","GU109467",NA,NA,"GU109466",NA,NA,NA,"Myrmica nearctica","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"525332",NA,"GQ255251",NA,NA,"GU109421","GQ255166",NA,NA,"GQ254977",NA,NA,NA,"Myrmica pisarskii","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571778",NA,"GQ255252",NA,NA,"GU109422","GQ255167",NA,NA,"GQ254978",NA,NA,NA,"Myrmica punctinops","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"68986",NA,"GQ255253",NA,NA,"GU109423","GQ255168",NA,NA,"GQ254979",NA,NA,NA,"Myrmica punctiventris","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"612839",NA,"GQ255254",NA,NA,"GU109424","GQ255169",NA,NA,"GQ254980",NA,NA,NA,"Myrmica quebecensis","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"106198","FJ824216","FJ824306","AH010525","LT977295","FJ824483","DQ074387",NA,NA,"FJ824404",NA,"LT977253",NA,"Myrmica rubra","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"34708","FJ824217","FJ824325","FJ824349","LT977279","HE963101","DQ074388",NA,NA,"GQ254981",NA,"LT977251",NA,"Myrmica ruginodis","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571779","KJ860156","KJ859968","KJ861243","KJ861856","KJ861428","GQ255171","KJ860585","KJ859780","KJ861032","KJ860796","KJ861638","KJ860367","Myrmica rugiventris","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571780",NA,"GQ255234",NA,NA,"GU109404","GQ255149",NA,NA,"GQ254960",NA,NA,NA,"Myrmica rugosa","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"229916","FJ824218","FJ824307","FJ824345",NA,"FJ824485","GQ255172",NA,NA,"GQ254983",NA,NA,NA,"Myrmica rugulosa","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"612846",NA,"GQ255258",NA,NA,"GU109428","GQ255173",NA,NA,"GQ254984",NA,NA,NA,"Myrmica rugulososcabrinodis","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"612847",NA,"GQ255259",NA,NA,"GU109429","GQ255174",NA,NA,"GQ254985",NA,NA,NA,"Myrmica rupestris","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"229917","FJ824219","FJ824308","FJ824348",NA,"GU109430","GQ255175",NA,NA,"GQ254986",NA,NA,NA,"Myrmica sabuleti","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"612849",NA,"GQ255261",NA,NA,"GU109431","GQ255176",NA,NA,"GQ254987",NA,NA,NA,"Myrmica salina","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571781",NA,"GQ255262",NA,NA,"GU109432","GQ255177",NA,NA,"GQ254988",NA,NA,NA,"Myrmica saposhnikovi","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"207696","FJ824220","FJ824309","FJ824344",NA,"FJ824487","GQ255178",NA,NA,"GQ254989",NA,NA,NA,"Myrmica scabrinodis","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571782",NA,"GQ255265",NA,NA,"GU109436","GQ255180",NA,NA,"GQ254991",NA,NA,NA,"Myrmica schencki","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571783",NA,"GQ255266",NA,NA,"GU109437","GQ255181",NA,NA,"GQ254992",NA,NA,NA,"Myrmica schoedli","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"612851",NA,"GQ255268",NA,NA,"GU109439","GQ255183",NA,NA,"GQ254994",NA,NA,NA,"Myrmica semiparasitica","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571784","FJ824221","FJ824310","FJ824355",NA,"FJ824488","FJ824444",NA,NA,"FJ824409",NA,NA,NA,"Myrmica serica","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"758484",NA,"GQ255270",NA,NA,"GU109441","GQ255185",NA,NA,"GQ254996",NA,NA,NA,"Myrmica siciliana","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"612858",NA,"GU339335",NA,NA,"GU339339","GU339338",NA,NA,"GU339336",NA,NA,NA,"Myrmica specioides","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"323526",NA,NA,NA,NA,NA,"AY956326",NA,NA,NA,NA,NA,NA,"Myrmica spinosior","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"411767","EF012890","EF013018","EF013146","JQ742894","EF013598","GQ255188","EU204381","EF013458","KJ861033","KJ860797","KJ861639","KJ860368","Myrmica striolagaster","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"229918","FJ824222","FJ824311","FJ824342",NA,"FJ824489","GQ255141",NA,NA,"GQ254951",NA,NA,NA,"Myrmica sulcinodis","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"27493","AY703495","AY703562","AY703696","KR829188","KR829561","GQ255190","EF013297","EF013459","GU085791","KJ860798","KJ861640","KJ860369","Myrmica tahoensis","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"612867",NA,"GQ255278",NA,NA,"GU109448","GQ255192",NA,NA,"GQ255003",NA,NA,NA,"Myrmica tobiasi","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"612870",NA,"GQ255279",NA,NA,"GU109449","GQ255193",NA,NA,"GQ255004",NA,NA,NA,"Myrmica tulinae","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"758485",NA,"GQ255280",NA,NA,"GU109450","GQ255194",NA,NA,"GQ255005",NA,NA,NA,"Myrmica vandeli","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"612875",NA,"GQ255281",NA,NA,"GU109464","GQ255208",NA,NA,"GQ255006",NA,NA,NA,"Myrmica wesmaeli","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571786",NA,"GQ255282",NA,NA,"GU109451","GQ255195",NA,NA,"GQ255007",NA,NA,NA,"Myrmica wheeleri","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"571787",NA,"GQ255283",NA,NA,"GU109452","GQ255196",NA,NA,"GQ255008",NA,NA,NA,"Myrmica wittmeri","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"758486",NA,"GQ255284",NA,NA,"GU109453","GQ255197",NA,NA,"GQ255009",NA,NA,NA,"Myrmica xavieri","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"612879",NA,"GQ255285",NA,NA,"GU109454","GQ255198",NA,NA,"GQ255010",NA,NA,NA,"Myrmica yamanei","Myrmica","Myrmicini","Myrmicinae","Formicidae"
"1674330",NA,NA,NA,"KM579311","KM597364",NA,NA,NA,NA,NA,"KM579032",NA,"Royidris anxietas","Royidris","Myrmicini","Myrmicinae","Formicidae"
"1539551","KJ860198","KJ860010","KJ861285","KJ861898","KJ861469",NA,"KJ860627","KJ859822","KJ861084","KJ860850","KJ861692","KJ860421","Royidris longiseta","Royidris","Myrmicini","Myrmicinae","Formicidae"
"1539552","KJ860199","KJ860011","KJ861286","KJ861899","KJ861470",NA,"KJ860628","KJ859823","KJ861085","KJ860851","KJ861693","KJ860422","Royidris notorthotenes","Royidris","Myrmicini","Myrmicinae","Formicidae"
"1539556","KJ860242","KJ860054","KJ861329","KJ861942","KJ861513",NA,"KJ860671","KJ859866","KJ861136","KJ860904","KJ861746","KJ860475","Vitsika suspicax","Vitsika","Myrmicini","Myrmicinae","Formicidae"
"614675","KJ860173","KJ859985","KJ861260","KJ861873","KJ861445",NA,"KJ860602","KJ859797","KJ861054","KJ860819","KJ861661","KJ860390","Phalacromyrmex fugax","Phalacromyrmex","Phalacromyrmecini","Myrmicinae","Formicidae"
"411717","EF012911","EF013039","EF013167","EF013747","EF013619",NA,"EF013321","EF013483","KJ861062","KJ860827","KJ861669","KJ860398","Pilotrochus besmerus","Pilotrochus","Phalacromyrmecini","Myrmicinae","Formicidae"
"603032","KJ860069","KJ859881","KJ861158","KJ861769","KJ861344",NA,"KJ860498","KJ859695","KJ860929","KJ860688","KJ861530","KJ860259","Anisopheidole antipodum","Anisopheidole","Pheidolini","Myrmicinae","Formicidae"
"602584","KJ860070","KJ859882","KJ861159","KJ920650","KJ920615","KJ920514","KJ860499","KJ920579","KJ860931","KJ860690","KJ861532","KJ860261","Aphaenogaster araneoides","Aphaenogaster","Pheidolini","Myrmicinae","Formicidae"
"602585",NA,NA,NA,"KJ920651","KP860353","KP730068",NA,"KP730150",NA,"KJ920551",NA,NA,"Aphaenogaster ashmeadi","Aphaenogaster","Pheidolini","Myrmicinae","Formicidae"
"602587",NA,NA,NA,"KJ920652","KJ920618","KJ920517",NA,"KJ920582",NA,NA,NA,NA,"Aphaenogaster balcanica","Aphaenogaster","Pheidolini","Myrmicinae","Formicidae"
"602593",NA,NA,NA,"KJ920653",NA,"KJ920518",NA,"KJ920583",NA,NA,NA,NA,"Aphaenogaster boulderensis","Aphaenogaster","Pheidolini","Myrmicinae","Formicidae"
"485106",NA,NA,NA,NA,NA,"MF926348",NA,NA,NA,NA,NA,NA,"Aphaenogaster cardenai","Aphaenogaster","Pheidolini","Myrmicinae","Formicidae"
"602600",NA,NA,NA,"MG458941","KP860357","MG458954",NA,"KP730154",NA,"KP860429",NA,NA,"Aphaenogaster carolinensis","Aphaenogaster","Pheidolini","Myrmicinae","Formicidae"
"602617",NA,NA,NA,NA,NA,"MF926345",NA,NA,NA,NA,NA,NA,"Aphaenogaster dulciniae","Aphaenogaster","Pheidolini","Myrmicinae","Formicidae"
"602632",NA,NA,NA,"KJ920657","KJ920622","KJ920522",NA,"KJ920587",NA,"KJ920555",NA,NA,"Aphaenogaster flemingi","Aphaenogaster","Pheidolini","Myrmicinae","Formicidae"
"602633",NA,NA,NA,"KP730233","KP860358","KP730073",NA,"KP730155",NA,"KJ920556",NA,NA,"Aphaenogaster floridana","Aphaenogaster","Pheidolini","Myrmicinae","Formicidae"
"602636",NA,NA,NA,"KP730242","KP860367","KP730082",NA,"KP730164",NA,"KP860439",NA,NA,"Aphaenogaster fulva","Aphaenogaster","Pheidolini","Myrmicinae","Formicidae"
"602641",NA,NA,NA,NA,NA,"MF926349",NA,NA,NA,NA,NA,NA,"Aphaenogaster gibbosa","Aphaenogaster","Pheidolini","Myrmicinae","Formicidae"
"602651",NA,NA,NA,"KP730243","KP860368","KP730083",NA,"KP730165",NA,"KP860440",NA,NA,"Aphaenogaster huachucana","Aphaenogaster","Pheidolini","Myrmicinae","Formicidae"
"337458",NA,NA,NA,NA,NA,"DQ074361",NA,NA,NA,NA,NA,NA,"Aphaenogaster iberica","Aphaenogaster","Pheidolini","Myrmicinae","Formicidae"
"602661",NA,NA,NA,"KJ920662","KJ920627","KJ920527",NA,"KJ920591",NA,"KJ920559",NA,NA,"Aphaenogaster japonica","Aphaenogaster","Pheidolini","Myrmicinae","Formicidae"
"602667",NA,NA,NA,"KP730244","KP860369","KP730084",NA,"KP730166",NA,"KP860441",NA,NA,"Aphaenogaster lamellidens","Aphaenogaster","Pheidolini","Myrmicinae","Formicidae"
"602676",NA,NA,NA,"KP730245","KP860370","KP730085",NA,"KP730167",NA,"KP860442",NA,NA,"Aphaenogaster mariae","Aphaenogaster","Pheidolini","Myrmicinae","Formicidae"
"602679",NA,NA,NA,"KJ920665","KJ920630","KJ920530",NA,"KJ920594",NA,"KJ920562",NA,NA,"Aphaenogaster megommata","Aphaenogaster","Pheidolini","Myrmicinae","Formicidae"
"602682",NA,NA,NA,"KP730247","KP860373","KP730088",NA,"KP730170",NA,"KP860445",NA,NA,"Aphaenogaster miamiana","Aphaenogaster","Pheidolini","Myrmicinae","Formicidae"
"602686",NA,NA,NA,"KJ920667","KJ920632","KJ920532",NA,"KJ920596",NA,NA,NA,NA,"Aphaenogaster mutica","Aphaenogaster","Pheidolini","Myrmicinae","Formicidae"
"309850","AY867450","AY867466","AY867482","JQ742890","JQ326769","JQ742634","EF013225","KP730172","KJ860932","KJ860691","KJ861533","KJ860262","Aphaenogaster occidentalis","Aphaenogaster","Pheidolini","Myrmicinae","Formicidae"
"602694",NA,NA,NA,"KJ920669","KJ920634","KJ920534",NA,"KJ920598",NA,NA,NA,NA,"Aphaenogaster patruelis","Aphaenogaster","Pheidolini","Myrmicinae","Formicidae"
"602698",NA,NA,NA,"KP730266","KP860391","KP730106",NA,"KP730188",NA,"KP860463",NA,NA,"Aphaenogaster picea","Aphaenogaster","Pheidolini","Myrmicinae","Formicidae"
"602709","KJ860071","KJ859883","KJ861160","KJ861771","KJ861346",NA,"KJ860500","KJ859697","KJ860933","KJ860692","KJ861534","KJ860263","Aphaenogaster pythia","Aphaenogaster","Pheidolini","Myrmicinae","Formicidae"
"500656","FJ824191","FJ824281","FJ824330","KP730285","KP860412","FJ824413",NA,"KP730209","FJ824372","KP860484",NA,NA,"Aphaenogaster rudis","Aphaenogaster","Pheidolini","Myrmicinae","Formicidae"
"458887","FJ824192","FJ824282","FJ824329",NA,"EF519068","FJ824414",NA,NA,"FJ824373",NA,NA,NA,"Aphaenogaster senilis","Aphaenogaster","Pheidolini","Myrmicinae","Formicidae"
